,effect,cause
32240,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32241,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32242,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32243,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32244,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32245,PM10_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32246,PM10_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32247,PM10_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32248,PM10_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32249,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32250,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32251,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32252,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32253,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32254,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32255,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32256,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32257,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_0"
32258,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_0"
32259,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32260,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32261,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_0"
32262,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_0"
32263,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_0"
32264,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32265,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32266,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32267,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32268,PM10_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32269,PM10_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32270,PM10_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32271,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32272,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32273,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32274,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32275,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32276,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32277,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32278,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32279,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32280,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32281,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32282,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32283,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32284,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32285,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32286,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32287,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32288,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32289,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32290,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32291,PM10_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32292,PM10_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_2"
32293,PM10_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32294,PM10_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32295,PM10_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32296,PM10_3,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32297,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32298,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0"
32299,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32300,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32301,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32302,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32303,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32304,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32305,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32306,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32307,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32308,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32309,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32310,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32311,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32312,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32313,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32314,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32315,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32316,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32317,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32318,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32319,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32320,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32321,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32322,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32323,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32324,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32325,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32326,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32327,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32328,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32329,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32330,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32331,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32332,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32333,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32334,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32335,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32336,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32337,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32338,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32339,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32340,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32341,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32342,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32343,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32344,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32345,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32346,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32347,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32348,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32349,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32350,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32351,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32352,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32353,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32354,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32355,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0"
32356,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32357,PM10_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32358,PM10_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32359,PM10_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32360,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32361,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32362,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32363,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32364,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32365,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32366,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32367,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32368,PM10_1,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32369,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32370,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32371,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32372,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32373,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32374,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32375,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32376,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32377,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0"
32378,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32379,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32380,PM10_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32381,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32382,PM10_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32383,PM10_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32384,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32385,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32386,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32387,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32388,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32389,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32390,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32391,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32392,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32393,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32394,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32395,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32396,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32397,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32398,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32399,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32400,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32401,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32402,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32403,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32404,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32405,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32406,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32407,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32408,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32409,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32410,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32411,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32412,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32413,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32414,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32415,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32416,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32417,PM10_2,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32418,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32419,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32420,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32421,PM10_1,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32422,PM10_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32423,PM10_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32424,PM10_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32425,PM10_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32426,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32427,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_0"
32428,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32429,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32430,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32431,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32432,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32433,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32434,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32435,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32436,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32437,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32438,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32439,PM10_2,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32440,PM10_2,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32441,PM10_2,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32442,PM10_2,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_0"
32443,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_0"
32444,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_0"
32445,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_0"
32446,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_0"
32447,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32448,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0"
32449,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0"
32450,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32451,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32452,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32453,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32454,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32455,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32456,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32457,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32458,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32459,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32460,PM10_3,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32461,PM10_3,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32462,PM10_3,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32463,PM10_3,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32464,PM10_3,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32465,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32466,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32467,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32468,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32469,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32470,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32471,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32472,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32473,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32474,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32475,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32476,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32477,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32478,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32479,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32480,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32481,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0"
32482,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32483,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32484,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32485,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32486,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32487,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32488,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32489,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32490,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32491,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32492,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32493,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32494,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32495,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32496,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32497,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
32498,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32499,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32500,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32501,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32502,PM10_3,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32503,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32504,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32505,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32506,PM10_1,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32507,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32508,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32509,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32510,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32511,PM10_1,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32512,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32513,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32514,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32515,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32516,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32517,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32518,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32519,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32520,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32521,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0"
32522,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32523,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32524,PM10_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0"
32525,PM10_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32526,PM10_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0"
32527,PM10_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32528,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32529,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32530,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32531,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32532,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32533,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32534,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32535,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32536,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32537,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32538,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32539,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32540,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32541,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32542,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32543,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32544,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32545,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32546,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32547,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32548,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
32549,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
