,effect,cause
24499,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24500,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24501,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24502,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24503,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24504,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24505,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24506,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24507,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24508,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24509,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24510,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24511,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24512,PM2.5_1,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24513,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24514,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24515,PM2.5_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24516,PM2.5_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24517,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24518,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24519,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24520,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24521,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24522,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24523,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24524,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24525,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24526,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24527,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24528,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24529,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24530,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24531,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24532,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24533,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24534,PM2.5_2,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24535,PM2.5_2,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24536,PM2.5_1,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24537,PM2.5_1,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24538,PM2.5_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24539,PM2.5_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24540,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24541,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24542,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24543,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24544,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24545,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24546,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24547,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24548,PM2.5_1,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24549,PM2.5_2,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24550,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24551,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24552,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24553,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24554,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24555,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24556,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24557,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24558,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24559,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24560,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24561,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24562,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24563,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24564,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24565,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24566,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24567,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24568,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24569,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24570,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24571,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0"
24572,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24573,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24574,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24575,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24576,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24577,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24578,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24579,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24580,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24581,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24582,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24583,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24584,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24585,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24586,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24587,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24588,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24589,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24590,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24591,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24592,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24593,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24594,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24595,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0"
24596,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24597,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0"
24598,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24599,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24600,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24601,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24602,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24603,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24604,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24605,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24606,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24607,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24608,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24609,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24610,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24611,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24612,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24613,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24614,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24615,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24616,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24617,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24618,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0"
24619,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24620,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24621,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24622,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24623,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24624,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24625,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24626,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24627,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24628,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0"
24629,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24630,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24631,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24632,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24633,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24634,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24635,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24636,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24637,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24638,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24639,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24640,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24641,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24642,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24643,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24644,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24645,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24646,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24647,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24648,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24649,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24650,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24651,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24652,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24653,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24654,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24655,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24656,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24657,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24658,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24659,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24660,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24661,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24662,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24663,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24664,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24665,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24666,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24667,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24668,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24669,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0"
24670,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24671,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24672,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24673,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24674,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24675,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24676,PM2.5_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24677,PM2.5_1,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24678,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24679,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24680,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24681,PM2.5_1,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24682,PM2.5_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24683,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24684,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24685,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24686,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24687,PM2.5_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24688,PM2.5_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24689,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24690,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24691,PM2.5_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24692,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24693,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24694,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24695,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24696,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24697,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24698,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24699,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24700,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24701,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24702,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24703,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24704,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24705,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24706,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24707,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24708,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24709,PM2.5_3,"TEMP_0, PRES_0, DEWP_0, RAIN_0, WSPM_1"
24710,PM2.5_3,"TEMP_0, PRES_0, DEWP_0, RAIN_0, WSPM_1"
24711,PM2.5_3,"TEMP_0, PRES_0, DEWP_0, RAIN_0, WSPM_1"
24712,PM2.5_3,"TEMP_0, PRES_0, DEWP_0, RAIN_0, WSPM_1"
24713,PM2.5_3,"TEMP_0, PRES_0, DEWP_0, RAIN_0, WSPM_1"
24714,PM2.5_3,"TEMP_0, PRES_0, DEWP_0, RAIN_0, WSPM_1"
24715,PM2.5_3,"TEMP_0, PRES_0, DEWP_0, RAIN_0, WSPM_1"
24716,PM2.5_3,"TEMP_0, PRES_0, DEWP_0, RAIN_0, WSPM_1"
24717,PM2.5_3,"TEMP_0, PRES_0, DEWP_0, RAIN_0, WSPM_1"
24718,PM2.5_3,"TEMP_0, PRES_0, DEWP_0, RAIN_0, WSPM_1"
24719,PM2.5_3,"TEMP_0, PRES_0, DEWP_0, RAIN_0, WSPM_1"
24720,PM2.5_3,"TEMP_0, PRES_0, DEWP_0, RAIN_0, WSPM_1"
24721,PM2.5_3,"TEMP_0, PRES_0, DEWP_0, RAIN_0, WSPM_1"
24722,PM2.5_3,"TEMP_0, PRES_0, DEWP_0, RAIN_0, WSPM_1"
24723,PM2.5_3,"TEMP_0, PRES_0, DEWP_0, RAIN_0, WSPM_1"
24724,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24725,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24726,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24727,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24728,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24729,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24730,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24731,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24732,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24733,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24734,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24735,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24736,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24737,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24738,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24739,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24740,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24741,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24742,PM2.5_1,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24743,PM2.5_1,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24744,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24745,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24746,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24747,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24748,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24749,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24750,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24751,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24752,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24753,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24754,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24755,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24756,PM2.5_1,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24757,PM2.5_1,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24758,PM2.5_2,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24759,PM2.5_2,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24760,PM2.5_2,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24761,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24762,PM2.5_2,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24763,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24764,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24765,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24766,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24767,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24768,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24769,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24770,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24771,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24772,PM2.5_2,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24773,PM2.5_2,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24774,PM2.5_2,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24775,PM2.5_2,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24776,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24777,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24778,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24779,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24780,PM2.5_2,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24781,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24782,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24783,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24784,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24785,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24786,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24787,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24788,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24789,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24790,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24791,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24792,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24793,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24794,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
24795,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
