,cause,effect
55276,c_0,k_1
55277,c_0,k_1
55278,c_0,k_1
55279,t_0,o_1
55280,t_0,o_1
55281,t_0,o_1
55282,t_0,o_1
55283,t_0,o_1
55284,t_0,o_1
55285,t_0,o_1
55286,t_0,o_1
55287,t_0,o_1
55288,t_0,o_1
55289,t_0,o_1
55290,t_0,o_1
55291,t_0,o_1
55292,t_0,o_1
55293,t_0,o_1
55294,t_0,o_1
55295,t_0,o_1
55296,t_0,o_1
55297,t_0,o_1
55298,t_0,o_1
55299,t_0,o_1
55300,t_0,o_1
55301,t_0,o_1
55302,t_0,o_1
55303,t_0,o_1
55304,t_0,o_1
55305,t_0,o_1
55306,t_0,x_1
55307,t_0,o_1
55308,u_0,c_1
55309,u_0,c_1
55310,u_0,c_1
55311,u_0,c_1
55312,u_0,c_1
55313,u_0,c_1
55314,u_0,c_1
55315,u_0,u_1
55316,u_0,c_1
55317,u_0,u_1
55318,u_0,c_1
55319,u_0,c_1
55320,u_0,c_1
55321,u_0,c_1
55322,u_0,c_1
55323,u_0,c_1
55324,u_0,c_1
55325,u_0,c_1
55326,u_0,c_1
55327,u_0,c_1
55328,u_0,c_1
55329,u_0,c_1
55330,u_0,c_1
55331,u_0,c_1
55332,u_0,c_1
55333,u_0,c_1
55334,o_0,t_1
55335,o_0,t_1
55336,o_0,t_1
55337,o_0,t_1
55338,o_0,t_1
55339,o_0,c_1
55340,o_0,t_1
55341,o_0,t_1
55342,o_0,t_1
55343,o_0,t_1
55344,o_0,t_1
55345,o_0,c_1
55346,o_0,t_1
55347,o_0,t_1
55348,o_0,t_1
55349,o_0,t_1
55350,o_0,t_1
55351,o_0,t_1
55352,o_0,t_1
55353,o_0,t_1
55354,o_0,t_1
55355,o_0,t_1
55356,o_0,t_1
55357,o_0,t_1
55358,o_0,t_1
55359,o_0,t_1
55360,o_0,t_1
55361,o_0,t_1
55362,o_0,t_1
55363,o_0,t_1
55364,o_0,t_1
55365,i_0,r_1
55366,i_0,r_1
55367,i_0,r_1
55368,i_0,r_1
55369,i_0,r_1
55370,i_0,r_1
55371,i_0,r_1
55372,i_0,r_1
55373,i_0,r_1
55374,i_0,r_1
55375,i_0,r_1
55376,i_0,r_1
55377,i_0,r_1
55378,i_0,r_1
55379,i_0,r_1
55380,i_0,d_1
55381,i_0,r_1
55382,i_0,r_1
55383,i_0,r_1
55384,i_0,r_1
55385,i_0,r_1
55386,i_0,r_1
55387,i_0,r_1
55388,i_0,r_1
55389,i_0,r_1
55390,c_0,v_1
55391,c_0,v_1
55392,c_0,v_1
55393,c_0,a_1
55394,c_0,v_1
55395,c_0,v_1
55396,c_0,v_1
55397,c_0,v_1
55398,c_0,v_1
55399,c_0,a_1
55400,c_0,v_1
55401,c_0,v_1
55402,c_0,v_1
55403,c_0,v_1
55404,c_0,v_1
55405,c_0,v_1
55406,c_0,v_1
55407,c_0,v_1
55408,c_0,v_1
55409,c_0,v_1
55410,c_0,v_1
55411,c_0,v_1
55412,c_0,v_1
55413,g_0,l_1
55414,g_0,l_1
55415,g_0,l_1
55416,g_0,l_1
55417,g_0,l_1
55418,g_0,j_1
55419,g_0,l_1
55420,g_0,l_1
55421,g_0,l_1
55422,g_0,l_1
55423,g_0,l_1
55424,g_0,l_1
55425,g_0,l_1
55426,g_0,l_1
55427,g_0,l_1
55428,g_0,l_1
55429,g_0,l_1
55430,g_0,l_1
55431,g_0,l_1
55432,g_0,l_1
55433,g_0,l_1
55434,g_0,l_1
55435,g_0,l_1
55436,g_0,j_1
55437,g_0,l_1
55438,g_0,l_1
55439,g_0,j_1
55440,g_0,l_1
55441,g_0,l_1
55442,g_0,l_1
55443,g_0,l_1
55444,g_0,l_1
55445,g_0,l_1
55446,g_0,l_1
55447,g_0,l_1
55448,g_0,l_1
55449,g_0,l_1
55450,g_0,l_1
55451,f_0,q_1
55452,f_0,q_1
55453,f_0,q_1
55454,f_0,q_1
55455,f_0,q_1
55456,f_0,q_1
55457,f_0,q_1
55458,f_0,q_1
55459,f_0,q_1
55460,f_0,q_1
55461,f_0,q_1
55462,f_0,q_1
55463,f_0,q_1
55464,f_0,q_1
55465,f_0,q_1
55466,f_0,q_1
55467,f_0,q_1
55468,f_0,q_1
55469,f_0,q_1
55470,f_0,q_1
55471,f_0,q_1
55472,f_0,h_1
55473,f_0,q_1
55474,f_0,q_1
55475,f_0,q_1
55476,f_0,q_1
55477,f_0,h_1
55478,f_0,q_1
55479,f_0,h_1
55480,f_0,q_1
55481,f_0,q_1
55482,f_0,q_1
55483,f_0,q_1
55484,f_0,q_1
55485,f_0,q_1
55486,f_0,q_1
55487,f_0,q_1
55488,f_0,h_1
55489,f_0,q_1
55490,h_0,y_1
55491,h_0,y_1
55492,h_0,y_1
55493,h_0,y_1
55494,h_0,y_1
55495,h_0,y_1
55496,h_0,y_1
55497,h_0,y_1
55498,h_0,y_1
55499,h_0,y_1
55500,h_0,y_1
55501,h_0,y_1
55502,h_0,y_1
55503,h_0,y_1
55504,h_0,y_1
55505,h_0,y_1
55506,h_0,y_1
55507,h_0,y_1
55508,h_0,y_1
55509,h_0,y_1
55510,h_0,y_1
55511,h_0,y_1
55512,h_0,y_1
55513,h_0,y_1
55514,h_0,y_1
55515,h_0,y_1
55516,h_0,y_1
55517,h_0,f_1
55518,h_0,y_1
55519,h_0,f_1
55520,h_0,y_1
55521,e_0,m_1
55522,e_0,m_1
55523,e_0,m_1
55524,e_0,m_1
55525,e_0,m_1
55526,e_0,m_1
55527,e_0,m_1
55528,e_0,m_1
55529,e_0,m_1
55530,e_0,m_1
55531,e_0,m_1
55532,e_0,m_1
55533,e_0,m_1
55534,e_0,m_1
55535,e_0,m_1
55536,e_0,m_1
55537,e_0,m_1
55538,e_0,m_1
55539,e_0,m_1
55540,e_0,q_1
55541,e_0,m_1
55542,e_0,m_1
55543,e_0,m_1
55544,e_0,m_1
55545,e_0,m_1
55546,e_0,m_1
55547,e_0,m_1
55548,e_0,m_1
55549,e_0,m_1
55550,e_0,m_1
55551,e_0,m_1
55552,b_0,k_1
55553,b_0,r_1
55554,b_0,k_1
55555,b_0,k_1
55556,b_0,k_1
55557,b_0,k_1
55558,b_0,k_1
55559,b_0,k_1
55560,b_0,k_1
55561,b_0,k_1
55562,b_0,k_1
55563,b_0,k_1
55564,b_0,r_1
55565,b_0,k_1
55566,b_0,k_1
55567,b_0,k_1
55568,b_0,k_1
55569,b_0,k_1
55570,b_0,k_1
55571,b_0,k_1
55572,b_0,k_1
55573,b_0,k_1
55574,b_0,k_1
55575,b_0,k_1
55576,b_0,k_1
55577,b_0,k_1
55578,b_0,k_1
55579,b_0,k_1
55580,b_0,k_1
55581,b_0,k_1
55582,b_0,k_1
55583,b_0,k_1
55584,b_0,k_1
55585,b_0,k_1
55586,b_0,k_1
55587,b_0,k_1
55588,b_0,k_1
55589,b_0,k_1
55590,y_0,m_1
55591,y_0,m_1
55592,y_0,m_1
55593,y_0,m_1
55594,y_0,m_1
55595,y_0,m_1
55596,y_0,k_1
55597,y_0,m_1
55598,y_0,m_1
55599,y_0,k_1
55600,y_0,m_1
55601,y_0,m_1
55602,y_0,m_1
55603,y_0,m_1
55604,y_0,m_1
55605,y_0,m_1
55606,y_0,m_1
55607,y_0,m_1
55608,y_0,m_1
55609,y_0,m_1
55610,y_0,m_1
55611,y_0,m_1
55612,y_0,m_1
55613,y_0,m_1
55614,y_0,m_1
55615,y_0,k_1
55616,y_0,m_1
55617,y_0,m_1
55618,y_0,m_1
55619,n_0,r_1
55620,n_0,r_1
55621,n_0,r_1
55622,n_0,r_1
55623,n_0,r_1
55624,n_0,r_1
55625,n_0,r_1
55626,n_0,p_1
55627,n_0,r_1
55628,n_0,r_1
55629,n_0,r_1
55630,n_0,r_1
55631,n_0,r_1
55632,n_0,r_1
55633,n_0,r_1
55634,n_0,r_1
55635,n_0,r_1
55636,n_0,r_1
55637,n_0,p_1
55638,n_0,r_1
55639,n_0,r_1
55640,n_0,r_1
55641,n_0,r_1
55642,n_0,r_1
55643,n_0,r_1
55644,n_0,r_1
55645,n_0,r_1
55646,n_0,r_1
55647,n_0,r_1
55648,n_0,r_1
55649,n_0,r_1
55650,n_0,r_1
55651,n_0,r_1
55652,n_0,r_1
55653,n_0,r_1
55654,n_0,r_1
55655,n_0,r_1
55656,n_0,r_1
55657,n_0,r_1
55658,a_0,z_1
55659,a_0,z_1
55660,a_0,z_1
55661,a_0,z_1
55662,a_0,z_1
55663,a_0,m_1
55664,a_0,z_1
55665,a_0,z_1
55666,a_0,z_1
55667,a_0,z_1
55668,a_0,z_1
55669,a_0,z_1
55670,a_0,m_1
55671,a_0,z_1
55672,a_0,z_1
55673,a_0,z_1
55674,a_0,z_1
55675,a_0,z_1
55676,a_0,z_1
55677,a_0,z_1
55678,a_0,z_1
55679,a_0,m_1
55680,a_0,z_1
55681,a_0,z_1
55682,a_0,z_1
55683,a_0,z_1
55684,a_0,z_1
55685,z_0,b_1
55686,z_0,b_1
55687,z_0,b_1
55688,z_0,b_1
55689,z_0,b_1
55690,z_0,b_1
55691,z_0,b_1
55692,z_0,b_1
55693,z_0,b_1
55694,z_0,b_1
55695,z_0,b_1
55696,z_0,b_1
55697,z_0,b_1
55698,z_0,b_1
55699,z_0,b_1
55700,z_0,b_1
55701,z_0,b_1
55702,z_0,b_1
55703,z_0,b_1
55704,z_0,b_1
55705,z_0,b_1
55706,z_0,b_1
55707,z_0,b_1
55708,z_0,b_1
55709,z_0,b_1
55710,z_0,y_1
55711,z_0,b_1
55712,z_0,b_1
55713,z_0,b_1
55714,z_0,b_1
55715,z_0,b_1
55716,z_0,b_1
55717,z_0,b_1
55718,z_0,b_1
55719,z_0,b_1
55720,z_0,b_1
55721,z_0,b_1
55722,z_0,b_1
55723,h_0,r_1
55724,h_0,r_1
55725,h_0,r_1
55726,h_0,r_1
55727,h_0,r_1
55728,h_0,r_1
55729,h_0,r_1
55730,h_0,r_1
55731,h_0,r_1
55732,h_0,r_1
55733,h_0,r_1
55734,h_0,r_1
55735,h_0,r_1
55736,h_0,r_1
55737,h_0,r_1
55738,h_0,r_1
55739,h_0,r_1
55740,h_0,f_1
55741,h_0,r_1
55742,h_0,r_1
55743,h_0,r_1
55744,h_0,r_1
55745,h_0,r_1
55746,h_0,r_1
55747,h_0,r_1
55748,h_0,r_1
55749,h_0,r_1
55750,h_0,r_1
55751,h_0,r_1
55752,h_0,r_1
55753,h_0,r_1
55754,g_0,c_1
55755,g_0,c_1
55756,g_0,c_1
55757,g_0,c_1
55758,g_0,c_1
55759,g_0,c_1
55760,g_0,c_1
55761,g_0,c_1
55762,g_0,c_1
55763,g_0,c_1
55764,g_0,j_1
55765,g_0,c_1
55766,g_0,c_1
55767,g_0,c_1
55768,g_0,c_1
55769,g_0,c_1
55770,g_0,c_1
55771,g_0,c_1
55772,g_0,c_1
55773,g_0,c_1
55774,g_0,c_1
55775,g_0,c_1
55776,g_0,c_1
55777,g_0,c_1
55778,g_0,j_1
55779,g_0,c_1
55780,g_0,c_1
55781,g_0,c_1
55782,g_0,c_1
55783,g_0,c_1
55784,g_0,c_1
55785,g_0,c_1
55786,g_0,j_1
55787,g_0,c_1
55788,g_0,c_1
55789,g_0,c_1
55790,g_0,c_1
55791,g_0,c_1
55792,g_0,c_1
55793,g_0,c_1
55794,s_0,x_1
55795,s_0,x_1
55796,s_0,x_1
55797,s_0,x_1
55798,s_0,z_1
55799,s_0,x_1
55800,s_0,x_1
55801,s_0,x_1
55802,s_0,x_1
55803,s_0,x_1
55804,s_0,x_1
55805,s_0,x_1
55806,s_0,x_1
55807,s_0,x_1
55808,s_0,x_1
55809,s_0,x_1
55810,s_0,x_1
55811,s_0,z_1
55812,s_0,x_1
55813,s_0,x_1
55814,s_0,x_1
55815,s_0,x_1
55816,s_0,x_1
55817,s_0,x_1
55818,s_0,x_1
55819,s_0,x_1
55820,s_0,x_1
55821,s_0,x_1
55822,s_0,x_1
55823,s_0,x_1
55824,s_0,x_1
55825,f_0,z_1
55826,f_0,z_1
55827,f_0,z_1
55828,f_0,z_1
55829,f_0,z_1
55830,f_0,h_1
55831,f_0,z_1
55832,f_0,z_1
55833,f_0,z_1
55834,f_0,z_1
55835,f_0,z_1
55836,f_0,z_1
55837,f_0,z_1
55838,f_0,z_1
55839,f_0,z_1
55840,f_0,z_1
55841,f_0,z_1
55842,f_0,z_1
55843,f_0,z_1
55844,f_0,z_1
55845,h_0,z_1
55846,h_0,z_1
55847,h_0,z_1
55848,h_0,z_1
55849,h_0,z_1
55850,h_0,f_1
55851,h_0,z_1
55852,h_0,z_1
55853,h_0,z_1
55854,h_0,z_1
55855,h_0,z_1
55856,h_0,z_1
55857,h_0,z_1
55858,h_0,f_1
55859,h_0,z_1
55860,h_0,z_1
55861,h_0,z_1
55862,h_0,z_1
55863,h_0,z_1
55864,h_0,z_1
55865,h_0,z_1
55866,m_0,a_1
55867,m_0,a_1
55868,m_0,a_1
55869,m_0,a_1
55870,m_0,a_1
55871,m_0,a_1
55872,m_0,a_1
55873,m_0,a_1
55874,m_0,a_1
55875,m_0,a_1
55876,m_0,a_1
55877,m_0,a_1
55878,m_0,a_1
55879,m_0,a_1
55880,m_0,a_1
55881,m_0,a_1
55882,m_0,v_1
55883,m_0,a_1
55884,m_0,a_1
55885,m_0,a_1
55886,m_0,a_1
55887,m_0,a_1
55888,m_0,a_1
55889,m_0,a_1
55890,m_0,a_1
55891,m_0,a_1
55892,m_0,v_1
55893,m_0,a_1
55894,m_0,a_1
55895,m_0,a_1
55896,m_0,a_1
55897,m_0,a_1
55898,m_0,a_1
55899,m_0,a_1
55900,m_0,a_1
55901,v_0,t_1
55902,v_0,t_1
55903,v_0,t_1
55904,v_0,t_1
55905,v_0,t_1
55906,v_0,t_1
55907,v_0,t_1
55908,v_0,t_1
55909,v_0,t_1
55910,v_0,t_1
55911,v_0,e_1
55912,v_0,t_1
55913,v_0,t_1
55914,v_0,t_1
55915,v_0,t_1
55916,v_0,t_1
55917,v_0,t_1
55918,v_0,t_1
55919,v_0,t_1
55920,v_0,t_1
55921,v_0,t_1
55922,v_0,t_1
55923,v_0,e_1
55924,v_0,t_1
55925,v_0,t_1
55926,v_0,t_1
55927,v_0,t_1
55928,v_0,t_1
55929,v_0,e_1
55930,v_0,t_1
55931,v_0,t_1
55932,v_0,t_1
55933,v_0,t_1
55934,a_0,m_1
55935,a_0,k_1
55936,a_0,k_1
55937,a_0,k_1
55938,a_0,k_1
55939,a_0,k_1
55940,a_0,k_1
55941,a_0,k_1
55942,a_0,k_1
55943,a_0,k_1
55944,a_0,k_1
55945,a_0,k_1
55946,a_0,k_1
55947,a_0,k_1
55948,a_0,k_1
55949,a_0,k_1
55950,a_0,k_1
55951,a_0,k_1
55952,a_0,m_1
55953,a_0,k_1
55954,a_0,k_1
55955,a_0,k_1
55956,a_0,m_1
55957,x_0,y_1
55958,x_0,y_1
55959,x_0,y_1
55960,x_0,y_1
55961,x_0,y_1
55962,x_0,y_1
55963,x_0,y_1
55964,x_0,y_1
55965,x_0,y_1
55966,x_0,y_1
55967,x_0,y_1
55968,x_0,y_1
55969,x_0,y_1
55970,x_0,y_1
55971,x_0,s_1
55972,x_0,y_1
55973,x_0,y_1
55974,x_0,y_1
55975,x_0,y_1
55976,x_0,y_1
55977,x_0,s_1
55978,x_0,y_1
55979,x_0,y_1
55980,x_0,y_1
55981,x_0,y_1
55982,l_0,o_1
55983,l_0,o_1
55984,l_0,o_1
55985,l_0,o_1
55986,l_0,o_1
55987,l_0,o_1
55988,l_0,o_1
55989,l_0,o_1
55990,l_0,o_1
55991,l_0,o_1
55992,l_0,o_1
55993,l_0,o_1
55994,l_0,o_1
55995,l_0,o_1
55996,l_0,o_1
55997,l_0,o_1
55998,l_0,o_1
55999,l_0,o_1
56000,l_0,o_1
56001,l_0,o_1
56002,l_0,o_1
56003,l_0,o_1
56004,l_0,o_1
56005,l_0,o_1
56006,l_0,o_1
56007,l_0,o_1
56008,l_0,o_1
56009,l_0,o_1
56010,l_0,o_1
56011,l_0,o_1
56012,l_0,o_1
56013,l_0,o_1
56014,f_0,c_1
56015,f_0,c_1
56016,f_0,c_1
56017,f_0,c_1
56018,f_0,c_1
56019,f_0,c_1
56020,f_0,c_1
56021,f_0,h_1
56022,f_0,h_1
56023,f_0,c_1
56024,f_0,c_1
56025,f_0,c_1
56026,f_0,c_1
56027,f_0,c_1
56028,f_0,c_1
56029,f_0,c_1
56030,f_0,c_1
56031,f_0,c_1
56032,f_0,c_1
56033,f_0,c_1
56034,f_0,c_1
56035,f_0,c_1
56036,f_0,c_1
56037,f_0,c_1
56038,f_0,c_1
56039,f_0,h_1
56040,f_0,c_1
56041,f_0,c_1
56042,f_0,c_1
56043,f_0,c_1
56044,q_0,m_1
56045,q_0,m_1
56046,q_0,m_1
56047,q_0,m_1
56048,q_0,m_1
56049,q_0,m_1
56050,q_0,m_1
56051,q_0,m_1
56052,q_0,m_1
56053,q_0,m_1
56054,q_0,m_1
56055,q_0,m_1
56056,q_0,m_1
56057,q_0,m_1
56058,q_0,m_1
56059,q_0,m_1
56060,q_0,m_1
56061,q_0,m_1
56062,q_0,m_1
56063,q_0,m_1
56064,q_0,m_1
56065,q_0,m_1
56066,q_0,m_1
56067,q_0,m_1
56068,q_0,m_1
56069,q_0,m_1
56070,q_0,l_1
56071,q_0,m_1
56072,q_0,m_1
56073,q_0,m_1
56074,q_0,m_1
56075,q_0,m_1
56076,q_0,m_1
56077,q_0,m_1
56078,q_0,m_1
56079,h_0,s_1
56080,h_0,s_1
56081,h_0,s_1
56082,h_0,s_1
56083,h_0,s_1
56084,h_0,s_1
56085,h_0,s_1
56086,h_0,s_1
56087,h_0,s_1
56088,h_0,f_1
56089,h_0,s_1
56090,h_0,s_1
56091,h_0,s_1
56092,h_0,s_1
56093,h_0,s_1
56094,h_0,s_1
56095,h_0,s_1
56096,h_0,s_1
56097,h_0,s_1
56098,h_0,s_1
56099,h_0,s_1
56100,h_0,s_1
56101,h_0,s_1
56102,h_0,s_1
56103,h_0,s_1
56104,d_0,t_1
56105,d_0,t_1
56106,d_0,t_1
56107,d_0,t_1
56108,d_0,t_1
56109,d_0,t_1
56110,d_0,t_1
56111,d_0,t_1
56112,d_0,t_1
56113,d_0,t_1
56114,d_0,t_1
56115,d_0,t_1
56116,d_0,t_1
56117,d_0,t_1
56118,d_0,t_1
56119,d_0,t_1
56120,d_0,i_1
56121,d_0,t_1
56122,d_0,t_1
56123,d_0,t_1
56124,d_0,t_1
56125,d_0,t_1
56126,d_0,t_1
56127,d_0,t_1
56128,d_0,t_1
56129,d_0,t_1
56130,d_0,t_1
56131,d_0,t_1
56132,d_0,t_1
56133,d_0,t_1
56134,d_0,t_1
56135,d_0,t_1
56136,d_0,t_1
56137,d_0,t_1
56138,d_0,t_1
56139,d_0,t_1
56140,d_0,t_1
56141,m_0,i_1
56142,m_0,i_1
56143,m_0,i_1
56144,m_0,i_1
56145,m_0,v_1
56146,m_0,i_1
56147,m_0,i_1
56148,m_0,i_1
56149,m_0,i_1
56150,m_0,i_1
56151,m_0,i_1
56152,m_0,i_1
56153,m_0,i_1
56154,m_0,i_1
56155,m_0,i_1
56156,m_0,i_1
56157,m_0,i_1
56158,m_0,i_1
56159,m_0,i_1
56160,m_0,i_1
56161,m_0,i_1
56162,m_0,i_1
56163,m_0,i_1
56164,m_0,i_1
56165,m_0,i_1
56166,m_0,i_1
56167,m_0,i_1
56168,m_0,i_1
56169,m_0,i_1
56170,m_0,i_1
56171,m_0,i_1
56172,m_0,i_1
56173,m_0,i_1
56174,m_0,i_1
56175,l_0,p_1
56176,l_0,p_1
56177,l_0,p_1
56178,l_0,p_1
56179,l_0,p_1
56180,l_0,p_1
56181,l_0,p_1
56182,l_0,p_1
56183,l_0,p_1
56184,l_0,p_1
56185,l_0,p_1
56186,l_0,p_1
56187,l_0,p_1
56188,l_0,p_1
56189,l_0,p_1
56190,l_0,p_1
56191,l_0,p_1
56192,l_0,p_1
56193,l_0,p_1
56194,l_0,o_1
56195,l_0,p_1
56196,l_0,p_1
56197,l_0,o_1
56198,l_0,p_1
56199,l_0,p_1
56200,l_0,p_1
56201,l_0,p_1
56202,j_0,k_1
56203,j_0,k_1
56204,j_0,k_1
56205,j_0,k_1
56206,j_0,k_1
56207,j_0,k_1
56208,j_0,k_1
56209,j_0,k_1
56210,j_0,k_1
56211,j_0,g_1
56212,j_0,k_1
56213,j_0,k_1
56214,j_0,k_1
56215,j_0,k_1
56216,j_0,k_1
56217,j_0,k_1
56218,j_0,k_1
56219,j_0,k_1
56220,j_0,k_1
56221,j_0,k_1
56222,j_0,k_1
56223,j_0,k_1
56224,j_0,g_1
56225,j_0,k_1
56226,j_0,k_1
56227,j_0,k_1
56228,j_0,k_1
56229,j_0,k_1
56230,j_0,k_1
56231,j_0,k_1
56232,j_0,k_1
56233,j_0,k_1
56234,j_0,k_1
56235,j_0,k_1
56236,j_0,k_1
56237,j_0,k_1
56238,t_0,x_1
56239,t_0,x_1
56240,t_0,x_1
56241,t_0,x_1
56242,t_0,x_1
56243,t_0,x_1
56244,t_0,x_1
56245,t_0,x_1
56246,t_0,x_1
56247,t_0,x_1
56248,t_0,x_1
56249,t_0,x_1
56250,t_0,x_1
56251,t_0,x_1
56252,t_0,x_1
56253,t_0,x_1
56254,t_0,x_1
56255,t_0,x_1
56256,t_0,x_1
56257,t_0,x_1
56258,t_0,x_1
56259,t_0,x_1
56260,m_0,z_1
56261,m_0,z_1
56262,m_0,z_1
56263,m_0,z_1
56264,m_0,z_1
56265,m_0,v_1
56266,m_0,z_1
56267,m_0,z_1
56268,m_0,z_1
56269,m_0,z_1
56270,m_0,z_1
56271,m_0,z_1
56272,m_0,z_1
56273,m_0,z_1
56274,m_0,z_1
56275,m_0,z_1
56276,m_0,z_1
56277,m_0,v_1
56278,m_0,v_1
56279,m_0,z_1
56280,m_0,z_1
56281,m_0,z_1
56282,m_0,z_1
56283,m_0,z_1
56284,m_0,z_1
56285,m_0,z_1
56286,m_0,z_1
56287,m_0,z_1
56288,m_0,z_1
56289,m_0,z_1
56290,m_0,z_1
56291,m_0,z_1
56292,m_0,z_1
56293,m_0,z_1
56294,m_0,z_1
56295,m_0,z_1
56296,m_0,z_1
56297,m_0,z_1
56298,j_0,t_1
56299,j_0,t_1
56300,j_0,g_1
56301,j_0,t_1
56302,j_0,t_1
56303,j_0,t_1
56304,j_0,t_1
56305,j_0,t_1
56306,j_0,t_1
56307,j_0,t_1
56308,j_0,t_1
56309,j_0,t_1
56310,j_0,t_1
56311,j_0,t_1
56312,j_0,t_1
56313,j_0,t_1
56314,j_0,t_1
56315,j_0,t_1
56316,j_0,g_1
56317,j_0,t_1
56318,j_0,t_1
56319,j_0,t_1
56320,j_0,t_1
56321,j_0,t_1
56322,j_0,t_1
56323,j_0,t_1
56324,j_0,t_1
56325,k_0,l_1
56326,k_0,l_1
56327,k_0,w_1
56328,k_0,l_1
56329,k_0,w_1
56330,k_0,l_1
56331,k_0,w_1
56332,k_0,l_1
56333,k_0,l_1
56334,k_0,l_1
56335,k_0,l_1
56336,k_0,l_1
56337,k_0,l_1
56338,k_0,l_1
56339,k_0,l_1
56340,k_0,l_1
56341,k_0,l_1
56342,k_0,l_1
56343,k_0,l_1
56344,k_0,l_1
56345,k_0,l_1
56346,k_0,l_1
56347,k_0,l_1
56348,k_0,l_1
56349,k_0,l_1
56350,k_0,l_1
56351,k_0,l_1
56352,k_0,l_1
56353,k_0,l_1
56354,g_0,n_1
56355,g_0,n_1
56356,g_0,j_1
56357,g_0,n_1
56358,g_0,n_1
56359,g_0,n_1
56360,g_0,n_1
56361,g_0,n_1
56362,g_0,j_1
56363,g_0,n_1
56364,g_0,n_1
56365,g_0,n_1
56366,g_0,n_1
56367,g_0,n_1
56368,g_0,j_1
56369,g_0,n_1
56370,g_0,n_1
56371,g_0,j_1
56372,g_0,n_1
56373,g_0,n_1
56374,g_0,n_1
56375,g_0,n_1
56376,g_0,n_1
56377,g_0,n_1
56378,g_0,n_1
56379,g_0,n_1
56380,g_0,n_1
56381,g_0,n_1
56382,g_0,n_1
56383,g_0,n_1
56384,g_0,n_1
56385,j_0,b_1
56386,j_0,b_1
56387,j_0,b_1
56388,j_0,b_1
56389,j_0,b_1
56390,j_0,b_1
56391,j_0,b_1
56392,j_0,b_1
56393,j_0,b_1
56394,j_0,b_1
56395,j_0,b_1
56396,j_0,b_1
56397,j_0,b_1
56398,j_0,b_1
56399,j_0,b_1
56400,j_0,g_1
56401,j_0,b_1
56402,j_0,b_1
56403,j_0,b_1
56404,j_0,g_1
56405,j_0,b_1
56406,j_0,b_1
56407,j_0,b_1
56408,j_0,b_1
56409,j_0,b_1
56410,j_0,b_1
56411,j_0,g_1
56412,j_0,b_1
56413,j_0,b_1
56414,r_0,m_1
56415,r_0,m_1
56416,r_0,m_1
56417,r_0,m_1
56418,r_0,m_1
56419,r_0,m_1
56420,r_0,m_1
56421,r_0,t_1
56422,r_0,m_1
56423,r_0,m_1
56424,r_0,m_1
56425,r_0,m_1
56426,r_0,m_1
56427,r_0,t_1
56428,r_0,m_1
56429,r_0,m_1
56430,r_0,m_1
56431,r_0,m_1
56432,r_0,m_1
56433,r_0,m_1
56434,r_0,m_1
56435,r_0,m_1
56436,r_0,m_1
56437,r_0,m_1
56438,r_0,m_1
56439,r_0,m_1
56440,r_0,m_1
56441,r_0,m_1
56442,r_0,m_1
56443,r_0,m_1
56444,r_0,m_1
56445,r_0,m_1
56446,r_0,t_1
56447,r_0,m_1
56448,r_0,m_1
56449,r_0,m_1
56450,r_0,m_1
56451,r_0,m_1
56452,z_0,o_1
56453,z_0,o_1
56454,z_0,o_1
56455,z_0,o_1
56456,z_0,o_1
56457,z_0,o_1
56458,z_0,o_1
56459,z_0,o_1
56460,z_0,o_1
56461,z_0,o_1
56462,z_0,o_1
56463,z_0,o_1
56464,z_0,o_1
56465,z_0,o_1
56466,z_0,o_1
56467,z_0,o_1
56468,z_0,y_1
56469,z_0,o_1
56470,z_0,o_1
56471,z_0,o_1
56472,z_0,o_1
56473,z_0,o_1
56474,z_0,o_1
56475,z_0,o_1
56476,z_0,o_1
56477,z_0,o_1
56478,z_0,o_1
56479,z_0,o_1
56480,x_0,g_1
56481,x_0,g_1
56482,x_0,g_1
56483,x_0,g_1
56484,x_0,g_1
56485,x_0,g_1
56486,x_0,g_1
56487,x_0,g_1
56488,x_0,g_1
56489,x_0,g_1
56490,x_0,g_1
56491,x_0,s_1
56492,x_0,g_1
56493,x_0,g_1
56494,x_0,g_1
56495,x_0,g_1
56496,x_0,g_1
56497,x_0,g_1
56498,x_0,g_1
56499,x_0,g_1
56500,x_0,g_1
56501,x_0,g_1
56502,l_0,j_1
56503,l_0,j_1
56504,l_0,o_1
56505,l_0,j_1
56506,l_0,j_1
56507,l_0,j_1
56508,l_0,j_1
56509,l_0,j_1
56510,l_0,j_1
56511,l_0,j_1
56512,l_0,j_1
56513,l_0,j_1
56514,l_0,j_1
56515,l_0,j_1
56516,l_0,j_1
56517,l_0,j_1
56518,l_0,j_1
56519,l_0,j_1
56520,l_0,o_1
56521,l_0,j_1
56522,l_0,j_1
56523,r_0,x_1
56524,r_0,x_1
56525,r_0,x_1
56526,r_0,x_1
56527,r_0,x_1
56528,r_0,x_1
56529,r_0,x_1
56530,r_0,x_1
56531,r_0,t_1
56532,r_0,x_1
56533,r_0,x_1
56534,r_0,t_1
56535,r_0,x_1
56536,r_0,x_1
56537,r_0,x_1
56538,r_0,x_1
56539,r_0,x_1
56540,r_0,x_1
56541,r_0,x_1
56542,r_0,x_1
56543,r_0,x_1
56544,r_0,x_1
56545,r_0,x_1
56546,r_0,x_1
56547,r_0,x_1
